# HEADSET_ID: VIVE_XR_ELITE_001 | DATE: 2025-08-20
Session_Num,Time,Video_Name,Eye_Left_X,Eye_Left_Y,Eye_Left_Z,Eye_Right_X,Eye_Right_Y,Eye_Right_Z,Head_X,Head_Y,Head_Z,Head_Rot_X,Head_Rot_Y,Head_Rot_Z,Head_Rot_W
# START SESSION 0: 22:25:09
0,22:29:53,,0.6710,-0.0527,-0.7396,0.6464,-0.0685,-0.7599,-0.0278,0.0280,-0.0446,0.0604,-0.9680,0.0023,0.2435
0,22:29:54,,0.6410,-0.0311,-0.7669,0.6154,-0.0468,-0.7868,-0.0273,0.0279,-0.0450,0.0594,-0.9692,0.0039,0.2391
0,22:29:55,,0.5618,0.2926,-0.7738,0.5377,0.2795,-0.7954,-0.0270,0.0268,-0.0459,0.0642,-0.9706,0.0143,0.2315
0,22:29:56,,0.2727,0.4835,-0.8318,0.2448,0.4699,-0.8481,-0.0230,0.0205,-0.0510,0.0780,-0.9777,0.0729,0.1809
0,22:29:57,,0.5984,0.3239,-0.7328,0.5761,0.3128,-0.7552,-0.0233,0.0189,-0.0515,0.0726,-0.9759,0.0884,0.1860
0,22:29:58,,0.6167,-0.0807,-0.7831,0.5905,-0.0956,-0.8013,-0.0243,0.0234,-0.0491,0.0602,-0.9759,0.0493,0.2038
0,22:29:59,,0.6319,-0.0686,-0.7720,0.6061,-0.0835,-0.7910,-0.0250,0.0259,-0.0475,0.0537,-0.9746,0.0263,0.2158
0,22:30:00,motorcycleride,0.5655,-0.1293,-0.8145,0.5284,-0.1494,-0.8358,-0.0247,0.0272,-0.0469,0.0555,-0.9755,0.0138,0.2125
0,22:30:01,motorcycleride,0.3145,0.0564,-0.9476,0.2823,0.0402,-0.9585,-0.0235,0.0266,-0.0479,0.0607,-0.9783,0.0193,0.1972
0,22:30:02,motorcycleride,0.6121,-0.0546,-0.7889,0.5862,-0.0702,-0.8071,-0.0241,0.0264,-0.0477,0.0627,-0.9773,0.0204,0.2014
0,22:30:03,motorcycleride,-0.0393,0.1279,-0.9910,-0.0783,0.1108,-0.9908,-0.0095,0.0255,-0.0530,0.0352,-0.9960,0.0401,0.0721
0,22:30:04,motorcycleride,-0.6493,-0.0655,-0.7577,-0.6737,-0.0750,-0.7352,0.0262,0.0258,-0.0469,-0.0274,-0.9692,0.0342,-0.2424
0,22:30:05,motorcycleride,-0.9962,0.0740,-0.0469,-0.9978,0.0634,-0.0195,0.0478,0.0237,-0.0265,0.0417,0.8636,-0.0443,0.5005
0,22:30:06,motorcycleride,-0.9963,-0.0601,0.0607,-0.9929,-0.0722,0.0950,0.0544,0.0241,0.0021,0.0339,0.6893,-0.0447,0.7223
0,22:30:07,motorcycleride,-0.9128,0.4025,-0.0695,-0.9189,0.3927,-0.0366,0.0542,0.0247,-0.0001,0.0264,0.7021,-0.0442,0.7102
0,22:30:08,motorcycleride,-0.9989,0.0091,0.0454,-0.9969,-0.0044,0.0789,0.0554,0.0214,-0.0042,0.0338,0.7215,-0.0773,0.6872
0,22:30:09,motorcycleride,-0.9155,-0.3944,-0.0791,-0.9138,-0.4032,-0.0490,0.0525,0.0257,-0.0117,0.0009,0.7686,-0.0518,0.6376
