# HEADSET_ID: VIVE_XR_ELITE_001 | DATE: 2025-08-15
Session_Num,Time,Video_Name,Eye_Left_X,Eye_Left_Y,Eye_Left_Z,Eye_Right_X,Eye_Right_Y,Eye_Right_Z,Head_X,Head_Y,Head_Z,Head_Rot_X,Head_Rot_Y,Head_Rot_Z,Head_Rot_W
0,12:20:50,deepseadiving,-0.6415,-0.0862,0.7623,-0.6128,-0.0867,0.7855,-0.0675,0.0246,0.2324,-0.0329,0.3455,-0.0064,0.9378
0,12:20:51,deepseadiving,-0.7672,-0.0415,0.6401,-0.7435,-0.0424,0.6674,-0.0670,0.0244,0.2320,-0.0324,0.3467,-0.0069,0.9374
0,12:20:52,deepseadiving,-0.7513,-0.0711,0.6562,-0.7268,-0.0721,0.6831,-0.0671,0.0243,0.2321,-0.0324,0.3468,-0.0068,0.9373
0,12:20:53,deepseadiving,-0.7421,-0.0813,0.6653,-0.7172,-0.0823,0.6920,-0.0669,0.0245,0.2319,-0.0324,0.3473,-0.0069,0.9372
0,12:20:54,deepseadiving,-0.6537,0.0598,0.7544,-0.6255,0.0591,0.7780,-0.0668,0.0245,0.2318,-0.0325,0.3477,-0.0071,0.9370
0,12:20:55,deepseadiving,-0.7000,0.1291,0.7024,-0.6739,0.1287,0.7275,-0.0667,0.0243,0.2318,-0.0323,0.3479,-0.0073,0.9369
0,12:20:56,deepseadiving,-0.5944,0.0153,0.8040,-0.5647,0.0146,0.8252,-0.0664,0.0245,0.2313,-0.0322,0.3485,-0.0068,0.9367
0,12:20:57,deepseadiving,-0.5887,0.0145,0.8082,-0.5588,0.0138,0.8292,-0.0665,0.0243,0.2316,-0.0320,0.3482,-0.0070,0.9369
0,12:20:58,deepseadiving,-0.6048,-0.0044,0.7964,-0.5752,-0.0051,0.8180,-0.0663,0.0244,0.2314,-0.0318,0.3487,-0.0074,0.9366
0,12:20:59,deepseadiving,-0.6105,-0.0150,0.7919,-0.5810,-0.0157,0.8137,-0.0662,0.0242,0.2313,-0.0318,0.3492,-0.0077,0.9365
0,12:21:00,deepseadiving,-0.6193,-0.0009,0.7851,-0.5901,-0.0016,0.8074,-0.0661,0.0241,0.2312,-0.0316,0.3494,-0.0076,0.9364
0,12:21:01,deepseadiving,-0.6115,0.0132,0.7912,-0.5821,0.0125,0.8131,-0.0661,0.0241,0.2312,-0.0311,0.3494,-0.0067,0.9364
0,12:21:02,deepseadiving,-0.6050,0.0249,0.7959,-0.5755,0.0241,0.8175,-0.0661,0.0240,0.2311,-0.0312,0.3495,-0.0074,0.9364
0,12:21:03,deepseadiving,-0.6001,0.0205,0.7997,-0.5705,0.0197,0.8211,-0.0659,0.0240,0.2310,-0.0311,0.3500,-0.0078,0.9362
0,12:21:04,deepseadiving,-0.5638,0.0080,0.8258,-0.5336,0.0073,0.8457,-0.0657,0.0239,0.2311,-0.0311,0.3500,-0.0077,0.9362
0,12:21:05,deepseadiving,-0.4859,0.4866,0.7260,-0.4558,0.4864,0.7454,-0.0678,-0.0168,0.2639,0.1211,0.2660,-0.0537,0.9548
0,12:21:06,deepseadiving,-0.0040,0.8992,0.4376,0.0289,0.8956,0.4438,-0.0704,-0.0895,0.3152,0.3436,0.0967,-0.0677,0.9317
0,12:21:07,deepseadiving,0.0797,0.6203,0.7803,0.1160,0.6209,0.7753,-0.1013,-0.0867,0.3302,0.3395,-0.1021,0.0080,0.9350
0,12:21:08,deepseadiving,-0.2738,-0.5543,0.7860,-0.2418,-0.5528,0.7975,-0.0908,0.0513,0.2754,-0.1354,0.0733,0.0792,0.9849
0,12:21:09,deepseadiving,-0.6773,-0.0723,0.7322,-0.6516,-0.0685,0.7555,-0.0982,0.0410,0.2650,-0.0860,0.2498,0.0768,0.9614
0,12:21:10,deepseadiving,-0.2124,0.0186,0.9770,-0.1768,0.0218,0.9840,-0.0988,0.0310,0.2744,-0.0532,0.1390,0.0442,0.9879
0,12:21:11,deepseadiving,0.6507,0.1032,0.7523,0.6769,0.1042,0.7286,-0.1354,0.0216,0.2695,-0.0143,-0.2699,0.0114,0.9627
0,12:21:12,deepseadiving,-0.8919,-0.0506,0.4494,-0.8764,-0.0518,0.4788,-0.0347,0.0285,0.2333,-0.0517,0.3723,0.0026,0.9267
0,12:21:13,deepseadiving,0.5307,-0.7513,0.3924,0.5474,-0.7526,0.3660,-0.1824,0.0536,0.2443,-0.1074,-0.4040,-0.1596,0.8943
0,12:21:14,deepseadiving,0.9675,0.2360,-0.0911,0.9651,0.2299,-0.1254,-0.1727,0.0045,0.2228,0.0901,-0.6578,-0.0141,0.7476
0,12:21:15,deepseadiving,0.4889,0.2464,0.8368,0.5205,0.2458,0.8177,-0.1119,0.0044,0.2805,0.0717,-0.2964,-0.0029,0.9524
0,12:21:16,deepseadiving,0.4218,0.2272,0.8778,0.4551,0.2270,0.8610,-0.1067,0.0075,0.2783,0.0607,-0.2748,-0.0051,0.9596
# START SESSION 0: 12:31:20
0,12:31:20,,-0.3085,0.2253,0.9241,-0.2732,0.2260,0.9350,-0.1270,1.0821,0.2824,0.1231,0.1528,-0.0173,0.9804
0,12:31:22,,-0.4395,0.0913,0.8936,-0.4062,0.0922,0.9091,-0.1258,-0.0216,0.2830,0.1074,0.1551,-0.0178,0.9819
0,12:31:23,,-0.2159,0.1815,0.9594,-0.1801,0.1799,0.9671,-0.1275,-0.0090,0.2820,0.0534,0.1443,-0.0309,0.9876
0,12:31:24,cityview,-0.2623,0.1475,0.9537,-0.2205,0.1458,0.9644,-0.1264,-0.0077,0.2819,0.0486,0.1438,-0.0326,0.9879
0,12:31:25,cityview,-0.4546,0.2307,0.8603,-0.4122,0.2314,0.8812,-0.1225,-0.0084,0.2855,0.0543,0.1589,-0.0270,0.9854
0,12:31:26,cityview,-0.9219,0.0950,-0.3756,-0.9343,0.1023,-0.3415,0.0107,0.0131,0.2967,0.0994,0.8175,0.0216,0.5668
0,12:31:27,cityview,-0.1777,-0.8638,0.4714,-0.1441,-0.8670,0.4771,-0.1210,0.1119,0.3636,-0.3949,0.1749,-0.0825,0.8981
0,12:31:28,cityview,0.9771,0.2020,0.0672,0.9793,0.1995,0.0334,-0.2780,0.0244,0.3164,0.0318,-0.5833,-0.0001,0.8116
0,12:31:29,cityview,0.1458,0.4154,0.8979,0.1789,0.4210,0.8892,-0.2363,-0.0280,0.3112,0.1377,-0.2209,0.0566,0.9639
0,12:31:30,cityview,0.0535,0.1811,0.9820,0.0886,0.1793,0.9798,-0.1347,-0.0108,0.2856,0.0854,0.0757,-0.0197,0.9933
0,12:31:31,cityview,0.0524,0.5698,0.8201,0.0870,0.5671,0.8191,-0.1426,-0.0269,0.2886,0.1485,0.0481,-0.0114,0.9877
0,12:31:32,cityview,0.0653,0.1902,0.9796,0.1028,0.1885,0.9767,-0.1321,-0.0058,0.2813,0.0701,0.0107,-0.0226,0.9972
0,12:31:33,cityview,-0.0164,0.1432,0.9896,0.0267,0.1417,0.9895,-0.1349,-0.0063,0.2806,0.0722,0.0291,-0.0230,0.9967
0,12:31:34,cityview,0.3377,-0.2180,0.9157,0.3678,-0.2188,0.9038,-0.1467,0.0048,0.2909,0.0127,-0.0272,-0.0540,0.9981
0,12:31:35,cityview,-0.1264,0.0534,0.9905,-0.0802,0.0505,0.9955,-0.1407,0.0034,0.2886,0.0224,-0.0028,-0.0424,0.9988
0,12:31:36,cityview,-0.2318,0.1756,0.9568,-0.1962,0.1740,0.9650,-0.1184,-0.0042,0.2839,0.0520,0.0632,-0.0427,0.9957
0,12:31:37,,-0.0899,0.0156,0.9958,-0.0203,0.0105,0.9997,-0.1174,-0.0016,0.2831,0.0421,0.0629,-0.0471,0.9960
0,12:31:38,,0.3052,-0.1289,0.9435,0.3338,-0.1299,0.9336,-0.1241,-0.0002,0.2851,0.0371,0.0410,-0.0516,0.9971
0,12:31:39,,0.3042,-0.1552,0.9399,0.3327,-0.1559,0.9300,-0.1249,-0.0003,0.2850,0.0373,0.0386,-0.0511,0.9973
0,12:31:40,cityview,0.0113,0.2347,0.9720,0.0475,0.2311,0.9718,-0.1246,-0.0016,0.2851,0.0420,0.0392,-0.0489,0.9971
0,12:31:41,,-0.0122,0.1354,0.9907,0.0445,0.1303,0.9905,-0.1242,-0.0011,0.2853,0.0389,0.0404,-0.0492,0.9972
0,12:31:42,,-0.0219,0.0865,0.9960,0.0259,0.0825,0.9963,-0.1248,-0.0012,0.2854,0.0389,0.0394,-0.0489,0.9973
0,12:31:43,motorcycleride,-0.0451,0.0183,0.9988,0.0166,0.0134,0.9998,-0.1245,-0.0011,0.2853,0.0386,0.0398,-0.0494,0.9972
0,12:31:44,motorcycleride,-0.0629,0.0140,0.9979,-0.0262,0.0111,0.9996,-0.1246,-0.0009,0.2853,0.0383,0.0397,-0.0494,0.9973
0,12:31:45,motorcycleride,-0.0592,0.0004,0.9982,-0.0131,-0.0032,0.9999,-0.1243,-0.0009,0.2850,0.0382,0.0402,-0.0497,0.9972
0,12:31:46,motorcycleride,-0.0589,-0.0258,0.9979,0.0025,-0.0305,0.9995,-0.1249,-0.0007,0.2851,0.0376,0.0395,-0.0490,0.9973
0,12:31:47,motorcycleride,-0.0699,0.0076,0.9975,-0.0196,0.0037,0.9998,-0.1246,-0.0006,0.2847,0.0374,0.0397,-0.0492,0.9973
0,12:31:48,motorcycleride,-0.0888,0.0537,0.9946,-0.0440,0.0501,0.9978,-0.1251,-0.0004,0.2847,0.0371,0.0390,-0.0490,0.9973
0,12:31:50,motorcycleride,0.3656,-0.0958,0.9258,0.3967,-0.1005,0.9124,-0.1435,-0.0010,0.2855,0.0436,-0.0423,-0.0776,0.9951
0,12:31:51,motorcycleride,0.2949,-0.0471,0.9544,0.3289,-0.0533,0.9428,-0.1548,0.0084,0.2817,0.0082,-0.1028,-0.0969,0.9899
0,12:31:52,motorcycleride,0.0113,0.2143,0.9767,0.0477,0.2105,0.9764,-0.1358,-0.0012,0.2836,0.0426,-0.0173,-0.0626,0.9970
0,12:31:53,motorcycleride,-0.9725,-0.1097,0.2055,-0.9666,-0.1052,0.2338,-0.0567,-0.0007,0.2743,0.0568,0.4220,0.0650,0.9025
0,12:31:54,motorcycleride,-0.6942,-0.7172,0.0601,-0.6962,-0.7115,0.0952,-0.1119,0.0866,0.2890,-0.1221,0.6698,0.2465,0.6898
0,12:31:55,motorcycleride,0.7713,-0.5870,0.2460,0.7837,-0.5813,0.2190,-0.1969,0.1009,0.3195,-0.2065,-0.3648,-0.1306,0.8984
0,12:31:56,motorcycleride,0.9581,0.2074,-0.1976,0.9513,0.2040,-0.2312,-0.2744,0.0198,0.2126,0.0593,-0.6913,0.0140,0.7200
0,12:31:57,motorcycleride,0.9218,0.3825,-0.0627,0.9207,0.3777,-0.0985,-0.2954,-0.0210,0.2174,0.1629,-0.6611,0.0873,0.7272
0,12:31:58,motorcycleride,0.4854,0.1893,0.8536,0.5158,0.1899,0.8354,-0.2087,0.0324,0.2966,0.0083,-0.3465,-0.0124,0.9379
0,12:31:59,motorcycleride,-0.3658,0.1934,0.9104,-0.3347,0.1966,0.9216,-0.1181,-0.0123,0.3003,0.0915,0.0166,0.0051,0.9957
0,12:32:00,motorcycleride,0.3522,0.1406,0.9253,0.3849,0.1376,0.9126,-0.1402,-0.0066,0.2933,0.0735,-0.0768,-0.0290,0.9939
0,12:32:01,motorcycleride,0.0634,0.9647,0.2558,0.0947,0.9616,0.2574,-0.0988,-0.1081,0.3522,0.3802,0.0368,-0.0229,0.9239
0,12:32:02,motorcycleride,0.0187,0.9483,0.3167,0.0480,0.9423,0.3313,-0.0502,-0.1390,0.3533,0.4306,0.2298,-0.1229,0.8641
0,12:32:03,motorcycleride,0.6872,-0.0729,0.7228,0.7097,-0.0773,0.7002,-0.1452,-0.0005,0.3153,0.0398,-0.2089,-0.0787,0.9740
0,12:32:04,motorcycleride,0.8523,-0.0057,0.5231,0.8661,-0.0120,0.4997,-0.1675,0.0144,0.3001,-0.0102,-0.2510,-0.1158,0.9610
0,12:32:05,motorcycleride,0.2810,0.6378,0.7172,0.3139,0.6343,0.7065,-0.1369,-0.0370,0.3194,0.1844,-0.1363,-0.0137,0.9733
0,12:32:06,motorcycleride,0.2532,-0.0461,0.9663,0.2880,-0.0474,0.9565,-0.1224,0.0156,0.3009,-0.0207,-0.0643,-0.0314,0.9972
0,12:32:07,motorcycleride,0.4430,-0.1434,0.8850,0.4752,-0.1449,0.8678,-0.1549,0.0309,0.2780,-0.0720,-0.1920,-0.0512,0.9774
0,12:32:08,motorcycleride,-0.8904,-0.0561,0.4517,-0.8730,-0.0563,0.4844,-0.0353,0.0174,0.2157,-0.0315,0.5182,0.0062,0.8546
0,12:32:09,motorcycleride,0.6014,-0.1032,0.7923,0.6291,-0.1075,0.7699,-0.1517,0.0210,0.2795,-0.0320,-0.2481,-0.0875,0.9642
0,12:32:10,motorcycleride,0.4463,-0.2831,0.8489,0.4763,-0.2866,0.8313,-0.1293,0.0286,0.2802,-0.0709,-0.1490,-0.1014,0.9811
0,12:32:11,motorcycleride,0.0241,-0.0090,0.9997,0.0615,-0.0125,0.9980,-0.1082,0.0110,0.2909,-0.0021,-0.0220,-0.0552,0.9982
0,12:32:12,motorcycleride,-0.0404,0.2133,0.9761,-0.0042,0.2103,0.9776,-0.1065,0.0100,0.2906,-0.0005,-0.0188,-0.0585,0.9981
0,12:32:13,motorcycleride,-0.0388,0.2531,0.9667,-0.0029,0.2502,0.9682,-0.1068,0.0093,0.2904,0.0016,-0.0181,-0.0580,0.9981
# START SESSION 0: 12:33:15
0,12:33:15,,-0.0483,0.1329,0.9899,-0.0112,0.1322,0.9912,-0.1466,1.1116,0.2866,0.0397,0.0018,-0.0210,0.9990
0,12:33:16,,0.0890,0.3443,0.9346,0.1252,0.3419,0.9314,-0.1445,0.0011,0.2883,0.0515,0.0082,-0.0215,0.9984
0,12:33:17,,0.0379,0.3611,0.9318,0.0733,0.3593,0.9304,-0.1440,0.0012,0.2879,0.0502,0.0081,-0.0234,0.9984
0,12:33:18,,0.1636,0.5492,0.8195,0.1954,0.5455,0.8150,-0.1450,-0.0037,0.2873,0.0694,0.0022,-0.0169,0.9974
0,12:33:19,,0.1753,0.5454,0.8197,0.2334,0.5407,0.8082,-0.1563,-0.0298,0.3011,0.1690,-0.0271,0.0014,0.9852
0,12:33:20,,-0.1319,0.2157,0.9675,-0.0530,0.2146,0.9753,-0.1371,-0.0187,0.2945,0.1294,0.0384,-0.0218,0.9906
0,12:33:21,,-0.2779,0.1702,0.9454,-0.1767,0.1659,0.9702,-0.1163,-0.0030,0.2827,0.0667,0.1178,-0.0377,0.9901
0,12:33:22,,-0.3457,0.1693,0.9229,-0.3051,0.1682,0.9373,-0.1176,-0.0022,0.2819,0.0647,0.1125,-0.0383,0.9908
0,12:33:23,,-0.3596,0.1722,0.9171,-0.3255,0.1712,0.9299,-0.1150,-0.0007,0.2806,0.0570,0.1221,-0.0392,0.9901
0,12:33:24,,-0.1108,0.2633,0.9583,-0.0753,0.2606,0.9625,-0.1196,0.0061,0.2840,0.0276,0.1018,-0.0382,0.9937
0,12:33:25,outerspace,-0.3518,0.0132,0.9360,-0.3172,0.0114,0.9483,-0.1200,0.0053,0.2838,0.0308,0.1009,-0.0378,0.9937
0,12:33:26,outerspace,-0.6084,0.2748,0.7446,-0.5812,0.2769,0.7652,-0.1041,-0.0053,0.2863,0.0695,0.1936,-0.0294,0.9782
0,12:33:27,outerspace,-0.9996,-0.0276,-0.0065,-0.9993,-0.0251,0.0278,-0.0812,0.0165,0.2240,-0.0012,0.6017,0.0382,0.7978
0,12:33:28,outerspace,-0.9880,0.1333,0.0784,-0.9846,0.1315,0.1151,-0.0265,-0.0098,0.1738,0.0281,0.6460,-0.0718,0.7594
0,12:33:29,outerspace,-1.0000,-0.0035,0.0067,-0.9991,-0.0053,0.0419,-0.0392,-0.0112,0.1762,0.0338,0.6161,-0.0672,0.7840
0,12:33:31,outerspace,-0.4558,-0.6453,0.6130,-0.4267,-0.6492,0.6297,-0.0674,0.0611,0.2665,-0.2160,0.3531,-0.0610,0.9083
0,12:33:32,outerspace,0.0662,-0.8369,0.5434,0.1018,-0.8363,0.5387,-0.1160,0.1027,0.2847,-0.4042,-0.0139,-0.0621,0.9125
0,12:33:33,outerspace,0.8363,-0.2264,0.4994,0.8530,-0.2192,0.4737,-0.2162,0.0722,0.3151,-0.1872,-0.3049,-0.0019,0.9338
0,12:33:34,outerspace,0.9275,0.0627,0.3686,0.9400,0.0664,0.3346,-0.2910,0.0154,0.3020,0.0161,-0.5178,0.0632,0.8530
0,12:33:35,outerspace,0.4022,0.1546,0.9024,0.4348,0.1572,0.8867,-0.2419,-0.0033,0.2920,0.0627,-0.2836,0.0366,0.9562
0,12:33:36,outerspace,-0.6273,-0.0129,0.7786,-0.6012,-0.0087,0.7991,-0.1295,0.0122,0.2821,0.0175,0.1686,0.0500,0.9843
0,12:33:37,outerspace,-0.2744,0.1932,0.9420,-0.2458,0.1940,0.9497,-0.1174,0.0147,0.2685,0.0240,0.3614,0.0420,0.9312
0,12:33:38,outerspace,0.0699,0.0474,0.9964,0.1178,0.0476,0.9919,-0.1251,0.0100,0.2861,0.0222,-0.0030,-0.0037,0.9997
0,12:33:39,outerspace,-0.5292,0.2790,0.8013,-0.5003,0.2819,0.8187,-0.1312,0.0095,0.2807,0.0200,0.1458,-0.0066,0.9891
0,12:33:40,outerspace,-0.9559,0.0406,0.2909,-0.9451,0.0422,0.3240,-0.1075,0.0155,0.2514,0.0041,0.4844,0.0080,0.8748
0,12:33:41,outerspace,-0.7341,-0.4600,0.4995,-0.7147,-0.4597,0.5270,-0.0896,0.0229,0.2299,-0.0364,0.4851,-0.0018,0.8737
0,12:33:42,outerspace,-0.8248,-0.3317,0.4580,-0.8069,-0.3302,0.4897,-0.1045,0.0451,0.2470,-0.0992,0.4496,0.0845,0.8837
0,12:33:43,outerspace,-0.7967,-0.1894,0.5739,-0.7750,-0.1868,0.6037,-0.1027,0.0450,0.2454,-0.0992,0.4500,0.0803,0.8839
0,12:33:44,outerspace,0.8049,-0.4804,0.3484,0.8167,-0.4791,0.3216,-0.1330,0.0481,0.2884,-0.0961,-0.3423,-0.1359,0.9247
0,12:33:45,outerspace,0.7980,-0.2339,0.5555,0.8170,-0.2397,0.5245,-0.1483,0.0505,0.2556,-0.0904,-0.4561,-0.1516,0.8723
0,12:33:46,outerspace,0.4058,0.0919,0.9093,0.4384,0.0885,0.8944,-0.1497,0.0110,0.2710,0.0149,-0.1398,-0.0453,0.9890
0,12:33:47,outerspace,0.6968,0.6200,0.3606,0.7156,0.6151,0.3311,-0.2158,-0.0784,0.2686,0.2929,-0.3839,0.1184,0.8677
0,12:33:48,outerspace,0.4084,0.7307,0.5470,0.4331,0.7348,0.5220,-0.2089,-0.0776,0.2672,0.2846,-0.4068,0.1304,0.8582
0,12:33:49,outerspace,-0.4269,0.1963,0.8827,-0.3957,0.2010,0.8961,-0.1427,-0.0261,0.2987,0.1506,0.0712,0.0214,0.9858
0,12:33:50,outerspace,-0.9890,-0.0408,0.1420,-0.9839,-0.0402,0.1744,-0.0970,0.0139,0.2363,0.0121,0.5115,0.0008,0.8592
0,12:33:51,outerspace,-0.9985,0.0451,-0.0320,-0.9990,0.0440,0.0007,-0.0617,0.0122,0.1913,-0.0155,0.5803,-0.0280,0.8138
0,12:33:52,outerspace,-0.9428,0.0396,0.3311,-0.9301,0.0359,0.3655,-0.0687,0.0118,0.1930,-0.0242,0.5523,-0.0550,0.8315
0,12:33:53,outerspace,-0.9983,0.0210,0.0550,-0.9959,0.0167,0.0891,-0.0609,0.0083,0.1777,-0.0292,0.5780,-0.0678,0.8127
0,12:33:54,outerspace,-0.9778,0.0328,0.2069,-0.9698,0.0283,0.2423,-0.0602,0.0082,0.1777,-0.0288,0.5784,-0.0674,0.8124
0,12:33:55,outerspace,-0.9518,0.2340,0.1981,-0.9448,0.2306,0.2329,-0.0600,0.0076,0.1775,-0.0282,0.5793,-0.0679,0.8118
0,12:33:56,outerspace,-0.9416,0.1444,0.3043,-0.9303,0.1398,0.3390,-0.0599,0.0075,0.1771,-0.0279,0.5795,-0.0686,0.8116
0,12:33:57,outerspace,-0.9378,0.1811,0.2961,-0.9270,0.1770,0.3307,-0.0632,0.0088,0.1820,-0.0272,0.5708,-0.0640,0.8181
# START SESSION 0: 12:42:05
0,12:42:05,,-0.1470,0.1451,0.9784,-0.1053,0.1448,0.9838,-0.1311,1.0806,0.2775,0.1326,0.0453,-0.0248,0.9898
0,12:42:06,,-0.1538,0.2376,0.9591,-0.1100,0.2377,0.9651,-0.1342,-0.0270,0.2714,0.1306,0.0404,-0.0187,0.9904
0,12:42:07,,-0.1482,0.2606,0.9540,-0.1067,0.2607,0.9595,-0.1340,-0.0272,0.2714,0.1304,0.0397,-0.0191,0.9905
0,12:42:08,,NaN,NaN,NaN,NaN,NaN,NaN,-0.1341,-0.0275,0.2713,0.1299,0.0396,-0.0190,0.9905
0,12:42:09,,NaN,NaN,NaN,NaN,NaN,NaN,-0.1342,-0.0276,0.2713,0.1299,0.0396,-0.0190,0.9906
0,12:42:10,,-0.1806,0.2609,0.9483,-0.1444,0.2614,0.9544,-0.1343,-0.0280,0.2714,0.1299,0.0399,-0.0191,0.9905
0,12:42:11,,-0.1750,0.2517,0.9519,-0.1387,0.2521,0.9577,-0.1342,-0.0282,0.2713,0.1300,0.0397,-0.0193,0.9905
0,12:42:12,,-0.1760,0.2437,0.9538,-0.1397,0.2440,0.9597,-0.1339,-0.0283,0.2711,0.1297,0.0399,-0.0197,0.9906
0,12:42:13,,-0.1569,0.0463,0.9865,-0.1208,0.0456,0.9916,-0.1332,-0.0184,0.2708,0.0891,0.0405,-0.0224,0.9949
0,12:42:14,,-0.1750,-0.1077,0.9787,-0.0613,-0.1105,0.9920,-0.1309,-0.0004,0.2821,0.0033,0.0408,-0.0193,0.9990
0,12:42:15,motorcycleride,-0.1801,-0.0863,0.9799,-0.0844,-0.0886,0.9925,-0.1315,0.0005,0.2806,0.0008,0.0400,-0.0184,0.9990
0,12:42:16,motorcycleride,-0.1708,-0.0558,0.9837,-0.0899,-0.0576,0.9943,-0.1314,0.0002,0.2804,0.0024,0.0398,-0.0181,0.9990
0,12:42:18,motorcycleride,-0.1884,-0.0562,0.9805,-0.1168,-0.0579,0.9915,-0.1311,0.0003,0.2806,0.0025,0.0402,-0.0183,0.9990
0,12:42:19,motorcycleride,-0.2158,-0.0818,0.9730,-0.1276,-0.0842,0.9883,-0.1311,0.0003,0.2805,0.0024,0.0402,-0.0182,0.9990
0,12:42:20,motorcycleride,-0.6570,-0.0435,0.7526,-0.6310,-0.0433,0.7746,-0.1211,-0.0017,0.2786,0.0118,0.0949,-0.0103,0.9954
0,12:42:21,motorcycleride,-0.9890,-0.0466,0.1406,-0.9833,-0.0472,0.1756,-0.0429,-0.0067,0.1925,0.0121,0.5749,-0.0235,0.8178
0,12:42:22,motorcycleride,-0.1519,0.1583,0.9757,-0.1076,0.1571,0.9817,-0.1253,-0.0115,0.2679,0.0687,0.1224,-0.0213,0.9899
0,12:42:23,motorcycleride,-0.9851,-0.1156,0.1276,-0.9800,-0.1115,0.1649,-0.0551,0.0291,0.2854,0.0076,0.6422,0.0556,0.7645
0,12:42:24,motorcycleride,-0.3566,0.1395,0.9238,-0.3176,0.1387,0.9380,-0.1307,-0.0017,0.3105,0.0544,0.2186,-0.0248,0.9740
0,12:42:25,motorcycleride,-0.2926,0.2673,0.9181,-0.2564,0.2664,0.9291,-0.1442,-0.0121,0.2800,0.0766,0.1458,-0.0314,0.9858
0,12:42:26,motorcycleride,-0.2372,0.2737,0.9321,-0.2015,0.2721,0.9409,-0.1439,-0.0158,0.2803,0.0893,0.1546,-0.0349,0.9833
0,12:42:27,motorcycleride,-0.3905,0.0753,0.9175,-0.3456,0.0741,0.9355,-0.1431,-0.0156,0.2794,0.0868,0.1558,-0.0367,0.9833
0,12:42:28,motorcycleride,-0.2898,0.1921,0.9376,-0.2023,0.1849,0.9617,-0.1436,-0.0046,0.2777,0.0384,0.1355,-0.0534,0.9886
0,12:42:29,motorcycleride,-0.1850,0.4709,0.8625,-0.1471,0.4671,0.8719,-0.1401,-0.0122,0.2757,0.0702,0.1566,-0.0489,0.9840
0,12:42:30,motorcycleride,-0.1201,0.5822,0.8041,-0.0823,0.5780,0.8118,-0.1457,-0.0257,0.2850,0.1223,0.1301,-0.0549,0.9824
0,12:42:31,motorcycleride,-0.1251,0.6105,0.7821,-0.0867,0.6081,0.7891,-0.1588,-0.0387,0.2963,0.1656,0.0916,-0.0499,0.9807
0,12:42:32,motorcycleride,-0.2191,0.6371,0.7390,-0.0802,0.6419,0.7626,-0.1788,-0.0591,0.3147,0.2253,0.0488,-0.0311,0.9726
0,12:42:33,motorcycleride,-0.1331,0.6512,0.7471,-0.0968,0.6520,0.7520,-0.1806,-0.0616,0.3164,0.2320,0.0446,-0.0276,0.9713
0,12:42:34,motorcycleride,-0.0626,0.6692,0.7404,-0.0263,0.6683,0.7435,-0.1798,-0.0612,0.3161,0.2307,0.0448,-0.0274,0.9716
0,12:42:35,motorcycleride,-0.1250,0.4800,0.8683,-0.0404,0.4774,0.8778,-0.1721,-0.0538,0.3114,0.2101,0.0657,-0.0313,0.9750
0,12:42:36,motorcycleride,-0.1217,0.4990,0.8580,-0.0641,0.4975,0.8651,-0.1715,-0.0531,0.3107,0.2093,0.0662,-0.0311,0.9751
0,12:42:37,motorcycleride,-0.0765,0.5177,0.8521,-0.0401,0.5162,0.8556,-0.1716,-0.0530,0.3107,0.2095,0.0656,-0.0311,0.9751
0,12:42:38,motorcycleride,-0.5641,0.5578,0.6088,-0.5361,0.5639,0.6282,-0.1304,-0.0554,0.2941,0.2222,0.2112,-0.0332,0.9513
0,12:42:39,motorcycleride,-0.5085,0.5592,0.6548,-0.4784,0.5641,0.6731,-0.1324,-0.0552,0.2948,0.2223,0.2063,-0.0322,0.9524
0,12:42:40,motorcycleride,-0.5822,-0.1304,0.8025,-0.5506,-0.1312,0.8244,-0.1201,0.0078,0.2756,-0.0261,0.2562,-0.0073,0.9663
0,12:42:41,motorcycleride,0.2440,-0.7244,0.6448,0.2648,-0.7381,0.6206,-0.1030,0.0482,0.2568,-0.1611,-0.3091,-0.3164,0.8823
0,12:42:42,motorcycleride,-0.9036,-0.2358,0.3576,-0.8847,-0.2398,0.3998,-0.0911,0.0181,0.2521,-0.0637,0.4512,-0.0004,0.8901
0,12:42:43,motorcycleride,0.0831,-0.2494,0.9648,0.1146,-0.2519,0.9610,-0.1139,0.0152,0.2805,-0.0558,0.1357,-0.0829,0.9857
0,12:42:44,motorcycleride,-0.2458,-0.2606,0.9336,-0.2142,-0.2706,0.9386,-0.1045,0.0173,0.2867,-0.0487,-0.0505,-0.1245,0.9897
0,12:42:45,motorcycleride,-0.6281,0.1068,0.7707,-0.5997,0.1049,0.7933,-0.1262,-0.0090,0.2720,0.0427,0.2674,-0.0538,0.9611
0,12:42:46,motorcycleride,-0.6150,0.1471,0.7747,-0.5863,0.1452,0.7970,-0.1225,-0.0101,0.2697,0.0502,0.2605,-0.0596,0.9623
# START SESSION 0: 12:42:57
0,12:42:57,,0.0500,0.0806,0.9955,0.0872,0.0813,0.9929,-0.1452,1.1000,0.2750,0.0467,0.0163,-0.0657,0.9966
0,12:42:58,,-0.3229,0.1137,0.9396,-0.2837,0.1159,0.9519,-0.1329,-0.0085,0.2732,0.0524,0.0306,-0.0629,0.9962
0,12:42:59,,-0.2327,-0.1219,0.9649,-0.1919,-0.1204,0.9740,-0.1028,-0.0067,0.2688,0.0399,0.1360,-0.0615,0.9880
